0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:57 +0800] "GET /microblog/scripts/common/assets/js/jquery.min.map HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:57 +0800] "GET /microblog/scripts/common/layer/theme/default/layer.css?v=3.1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:57 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:59 +0800] "GET /microblog/sign/register.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:59 +0800] "GET /microblog/styles/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:59 +0800] "GET /microblog/scripts/assets/css/amazeui.min.css HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:59 +0800] "GET /microblog/scripts/common/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:59 +0800] "GET /microblog/scripts/common/assets/js/amazeui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:59 +0800] "GET /microblog/scripts/common/layer/layer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:59 +0800] "GET /microblog/scripts/register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:59 +0800] "GET /microblog/scripts/common/assets/js/jquery.min.map HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:59 +0800] "GET /microblog/scripts/common/layer/theme/default/layer.css?v=3.1.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:50:59 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:34 +0800] "GET /microblog/sign/register.html HTTP/1.1" 200 2156
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:34 +0800] "GET /microblog/styles/login.css HTTP/1.1" 200 3174
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:34 +0800] "GET /microblog/scripts/common/assets/css/amazeui.min.css HTTP/1.1" 200 255381
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:34 +0800] "GET /microblog/scripts/common/assets/js/jquery.min.js HTTP/1.1" 200 84359
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:34 +0800] "GET /microblog/scripts/common/layer/layer.js HTTP/1.1" 200 22117
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:34 +0800] "GET /microblog/scripts/common/assets/js/amazeui.min.js HTTP/1.1" 200 210974
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:34 +0800] "GET /microblog/scripts/register.js HTTP/1.1" 200 447
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:34 +0800] "GET /microblog/scripts/common/assets/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:34 +0800] "GET /microblog/scripts/common/assets/js/jquery.min.map HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:34 +0800] "GET /microblog/scripts/common/layer/theme/default/layer.css?v=3.1.1 HTTP/1.1" 200 14537
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:35 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:36 +0800] "GET /microblog/sign/register.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:36 +0800] "GET /microblog/scripts/common/assets/js/jquery.min.map HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:37 +0800] "GET /microblog/sign/register.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2018:22:51:37 +0800] "GET /microblog/scripts/common/assets/js/jquery.min.map HTTP/1.1" 404 1049
